mics,hemisphere,network,label,t1_gradient1_SalVentAttn,fc_g1,fc_g1_network,network_int,t1_gradient1_Limbic,t1_gradient1_Default,t1_gradient1_Cont,t1_gradient1_DorsAttn,t1_gradient1_Vis,t1_gradient1_SomMot,Limbic_SC_P,Limbic_SC_dominant,Default_SC_P,Default_SC_dominant,Cont_SC_P,Cont_SC_dominant,SalVentAttn_SC_P,SalVentAttn_SC_dominant,DorsAttn_SC_P,DorsAttn_SC_dominant,Vis_SC_P,Vis_SC_dominant,SomMot_SC_P,SomMot_SC_dominant,Limbic_GD_P,Limbic_GD_dominant,Default_GD_P,Default_GD_dominant,Cont_GD_P,Cont_GD_dominant,SalVentAttn_GD_P,SalVentAttn_GD_dominant,DorsAttn_GD_P,DorsAttn_GD_dominant,Vis_GD_P,Vis_GD_dominant,SomMot_GD_P,SomMot_GD_dominant,Limbic_MPC_P,Limbic_MPC_dominant,Default_MPC_P,Default_MPC_dominant,Cont_MPC_P,Cont_MPC_dominant,SalVentAttn_MPC_P,SalVentAttn_MPC_dominant,DorsAttn_MPC_P,DorsAttn_MPC_dominant,Vis_MPC_P,Vis_MPC_dominant,SomMot_MPC_P,SomMot_MPC_dominant,Limbic_FC_P,Limbic_FC_dominant,Default_FC_P,Default_FC_dominant,Cont_FC_P,Cont_FC_dominant,SalVentAttn_FC_P,SalVentAttn_FC_dominant,DorsAttn_FC_P,DorsAttn_FC_dominant,Vis_FC_P,Vis_FC_dominant,SomMot_FC_P,SomMot_FC_dominant
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-7.852211,-5.9749813,1.0,,1.629466160683451,,,,,,,-0.059779508185444016,4.0,,,,,,,,,,,,,0.00115878090494575,5.0,,,,,,,,,,,,,1.8237886122369587,5.0,,,,,,,,,,,,,-1.0088645280760193,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.340663,-5.9749813,1.0,,0.6149311487578629,,,,,,,0.09901769164006416,4.0,,,,,,,,,,,,,0.0018411445641488677,5.0,,,,,,,,,,,,,0.2520480929566816,5.0,,,,,,,,,,,,,-0.6702740403642474,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.401225,-5.9749813,1.0,,-0.3536753699528522,,,,,,,0.014298547059841148,4.0,,,,,,,,,,,,,-0.03517893520398859,5.0,,,,,,,,,,,,,-0.33243946229776683,5.0,,,,,,,,,,,,,-0.5226822337119629,0.0,,,,,,,,,,
1091.0,LH,DorsAttn,7Networks_LH_DorsAttn_PrCv_2,,-0.22715347,1.3938731,2.0,,,,0.9547517225950842,,,,,,,,,,,0.30936476195809975,5.0,,,,,,,,,,,,,-0.26173590813295844,5.0,,,,,,,,,,,,,1.5079581322435909,1.0,,,,,,,,,,,,,-0.3794982046820241,1.0,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-3.5352836,-5.9749813,1.0,,0.3764246702403776,,,,,,,1.2266794244250827,5.0,,,,,,,,,,,,,0.6519403323067419,5.0,,,,,,,,,,,,,1.0141336095014548,5.0,,,,,,,,,,,,,0.7747703399051165,5.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-5.8504877,-5.9749813,1.0,,-0.36960473171955066,,,,,,,1.3107322838435598,5.0,,,,,,,,,,,,,0.518272461379892,5.0,,,,,,,,,,,,,-0.1900092196362415,5.0,,,,,,,,,,,,,-0.06147899048708038,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-5.923705,-5.9749813,1.0,,-0.42135676107633735,,,,,,,1.2712341692319802,5.0,,,,,,,,,,,,,0.4082069787048225,5.0,,,,,,,,,,,,,0.325502618690659,5.0,,,,,,,,,,,,,-0.2502149637036919,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-6.566877,-5.9749813,1.0,,0.1534131407496024,,,,,,,1.2678081191458168,5.0,,,,,,,,,,,,,0.3051083624987394,5.0,,,,,,,,,,,,,1.007127293338793,5.0,,,,,,,,,,,,,-0.5250175470261935,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-6.93655,-5.9749813,1.0,,0.064562648304305,,,,,,,1.4710556639565164,5.0,,,,,,,,,,,,,0.16995654265400184,5.0,,,,,,,,,,,,,0.4842352029240482,5.0,,,,,,,,,,,,,-1.0424196335107934,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.0394964,-5.9749813,1.0,,0.6326222022738407,,,,,,,1.242060694048322,5.0,,,,,,,,,,,,,0.03207107506075824,5.0,,,,,,,,,,,,,0.5354316019831905,5.0,,,,,,,,,,,,,-1.4504770088130088,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-6.8432813,-5.9749813,1.0,,2.4172411541440435,,,,,,,1.1856994737317608,5.0,,,,,,,,,,,,,-0.06402323530884553,5.0,,,,,,,,,,,,,2.625730550645142,5.0,,,,,,,,,,,,,-1.4505629811843148,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-6.451325,-5.9749813,1.0,,3.015832058724515,,,,,,,0.9852657922033609,2.0,,,,,,,,,,,,,-0.1667368179455568,5.0,,,,,,,,,,,,,3.2007966060760884,5.0,,,,,,,,,,,,,-1.4686832797504883,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-6.027338,-5.9749813,1.0,,1.611865427116664,,,,,,,0.8731961472164727,2.0,,,,,,,,,,,,,-0.23499088464711118,5.0,,,,,,,,,,,,,2.1474108515416432,5.0,,,,,,,,,,,,,-1.351655828798667,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-5.862756,-5.9749813,1.0,,1.0496898816710503,,,,,,,0.6112696857891262,2.0,,,,,,,,,,,,,-0.3097353306870883,5.0,,,,,,,,,,,,,1.7487373067226217,5.0,,,,,,,,,,,,,-1.1068173616375583,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-5.990073,-5.9749813,1.0,,-0.42708249440120016,,,,,,,0.2804002622111984,0.0,,,,,,,,,,,,,-0.3306660775958152,5.0,,,,,,,,,,,,,0.9560519564999105,5.0,,,,,,,,,,,,,-0.971576024550727,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-6.177924,-5.9749813,1.0,,-0.29783710642714906,,,,,,,-0.03179105903364439,0.0,,,,,,,,,,,,,-0.22980937718369643,5.0,,,,,,,,,,,,,0.43185930529424993,5.0,,,,,,,,,,,,,-0.8359878939010287,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-6.501027,-5.9749813,1.0,,-0.526319944014962,,,,,,,-0.21145134549428599,0.0,,,,,,,,,,,,,-0.17827227816321983,5.0,,,,,,,,,,,,,0.27089241716883694,5.0,,,,,,,,,,,,,-0.7540085586978218,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-6.9613724,-5.9749813,1.0,,0.3244096015037124,,,,,,,-0.3527484070288149,0.0,,,,,,,,,,,,,-0.15037005098160883,5.0,,,,,,,,,,,,,0.20623555747417707,5.0,,,,,,,,,,,,,-0.9867616991315407,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.3082123,-5.9749813,1.0,,0.5355477767095473,,,,,,,-0.2739444996139022,0.0,,,,,,,,,,,,,-0.1403168067818679,5.0,,,,,,,,,,,,,0.8761942352214431,5.0,,,,,,,,,,,,,-1.109694693786485,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-7.6836305,-5.9749813,1.0,,1.2204798950176075,,,,,,,-0.2777106747768307,0.0,,,,,,,,,,,,,-0.1373437326575099,5.0,,,,,,,,,,,,,1.0574655430722555,5.0,,,,,,,,,,,,,-1.0540602817564588,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.251945,-5.9749813,1.0,,0.866129523992516,,,,,,,-0.03382631301719062,4.0,,,,,,,,,,,,,-0.13820104929680269,5.0,,,,,,,,,,,,,0.9116150107547187,5.0,,,,,,,,,,,,,-1.0872550320664356,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.463756,-5.9749813,1.0,,0.230607315526347,,,,,,,-0.21173805604964108,4.0,,,,,,,,,,,,,-0.18111380989361942,5.0,,,,,,,,,,,,,0.5586947407795417,5.0,,,,,,,,,,,,,-0.8710962567604247,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-2.60412,-5.9749813,1.0,,0.9622460396790854,,,,,,,0.8404264058273387,5.0,,,,,,,,,,,,,0.3067965199142916,5.0,,,,,,,,,,,,,2.172481621791946,5.0,,,,,,,,,,,,,0.7059916074012095,2.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-6.0534062,-5.9749813,1.0,,0.22819619658590953,,,,,,,0.8453950922493481,5.0,,,,,,,,,,,,,0.2506999826274299,5.0,,,,,,,,,,,,,0.5797199901706369,5.0,,,,,,,,,,,,,-0.06127091192313486,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-7.2718377,-5.9749813,1.0,,0.4181279324885258,,,,,,,1.0361245371426042,5.0,,,,,,,,,,,,,0.1828530354471691,5.0,,,,,,,,,,,,,1.1701345642234968,5.0,,,,,,,,,,,,,-0.5285749538206042,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-7.5945277,-5.9749813,1.0,,0.4767897120418692,,,,,,,0.9965074426960954,5.0,,,,,,,,,,,,,0.12303341714608056,5.0,,,,,,,,,,,,,1.5897445515146225,5.0,,,,,,,,,,,,,-0.7924548395428899,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.7755747,-5.9749813,1.0,,-0.1975437838497226,,,,,,,1.0900865686396242,5.0,,,,,,,,,,,,,0.06825025678749193,5.0,,,,,,,,,,,,,1.1881159069483689,5.0,,,,,,,,,,,,,-1.1907421804086542,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.857887,-5.9749813,1.0,,0.8151999008555482,,,,,,,1.0602897960833604,5.0,,,,,,,,,,,,,-0.022699913797409703,5.0,,,,,,,,,,,,,1.5036588934220587,5.0,,,,,,,,,,,,,-1.6776107585544866,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.763246,-5.9749813,1.0,,0.2177527707178088,,,,,,,1.0032052478176225,5.0,,,,,,,,,,,,,-0.09008860588879314,5.0,,,,,,,,,,,,,0.5973624480449212,5.0,,,,,,,,,,,,,-1.6162685161536106,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.53417,-5.9749813,1.0,,1.6685052464259527,,,,,,,0.7514428746830559,5.0,,,,,,,,,,,,,-0.1443254156603247,5.0,,,,,,,,,,,,,1.9039421294530086,5.0,,,,,,,,,,,,,-1.5099943203141417,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.133386,-5.9749813,1.0,,1.9796069824762519,,,,,,,0.7049441288541338,0.0,,,,,,,,,,,,,-0.20356855652682648,5.0,,,,,,,,,,,,,2.4443231892424926,5.0,,,,,,,,,,,,,-1.607463711913255,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.017346,-5.9749813,1.0,,1.2437987389023026,,,,,,,0.5521483510873064,0.0,,,,,,,,,,,,,-0.2359049925123707,5.0,,,,,,,,,,,,,2.1460636717445336,5.0,,,,,,,,,,,,,-1.5501567344776663,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-6.997584,-5.9749813,1.0,,0.4567115353837107,,,,,,,0.14718021954363694,0.0,,,,,,,,,,,,,-0.2431682981703141,5.0,,,,,,,,,,,,,1.0974322067670648,5.0,,,,,,,,,,,,,-1.3754727398126998,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.091586,-5.9749813,1.0,,-1.2995084621268693,,,,,,,-0.32183284406840545,0.0,,,,,,,,,,,,,-0.24108967767413436,5.0,,,,,,,,,,,,,-0.061038622266841654,6.0,,,,,,,,,,,,,-1.0911041472418022,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.215223,-5.9749813,1.0,,-1.0759374178683492,,,,,,,-0.29888961558442395,0.0,,,,,,,,,,,,,-0.24258845951885835,5.0,,,,,,,,,,,,,-0.2457340560798253,6.0,,,,,,,,,,,,,-0.8592515757824948,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.4594316,-5.9749813,1.0,,-0.7820246203840424,,,,,,,-0.43724327269568264,0.0,,,,,,,,,,,,,-0.24532525113006687,5.0,,,,,,,,,,,,,-0.469538158072152,5.0,,,,,,,,,,,,,-0.8906735892456815,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.625013,-5.9749813,1.0,,-0.4984169194145254,,,,,,,-0.39522064325585965,0.0,,,,,,,,,,,,,-0.2492000907710428,5.0,,,,,,,,,,,,,-0.27003190930296606,5.0,,,,,,,,,,,,,-1.0658729698789116,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.837925,-5.9749813,1.0,,0.3225574012740774,,,,,,,-0.28660081031210677,0.0,,,,,,,,,,,,,-0.25632190828996476,5.0,,,,,,,,,,,,,0.2837721405455851,5.0,,,,,,,,,,,,,-0.8812023976815844,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.209527,-5.9749813,1.0,,1.2865075432900797,,,,,,,-0.36622491156660303,0.0,,,,,,,,,,,,,-0.25932614796926057,5.0,,,,,,,,,,,,,0.8631581997750489,5.0,,,,,,,,,,,,,-1.006335799845882,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.433174,-5.9749813,1.0,,0.6354571263464316,,,,,,,-0.319241826145255,0.0,,,,,,,,,,,,,-0.29281516980266853,5.0,,,,,,,,,,,,,0.8050102571352018,5.0,,,,,,,,,,,,,-1.0559105755665021,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-4.9201884,-5.9749813,1.0,,0.15024498986561627,,,,,,,0.45479495715170387,0.0,,,,,,,,,,,,,-0.14958235275090276,5.0,,,,,,,,,,,,,1.28885028093263,5.0,,,,,,,,,,,,,-0.006340469312241819,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-6.7120767,-5.9749813,1.0,,0.13143104404223052,,,,,,,0.7023960428941912,0.0,,,,,,,,,,,,,-0.13809098400924721,5.0,,,,,,,,,,,,,0.8157480490873551,5.0,,,,,,,,,,,,,-0.5314917701501555,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-7.717901,-5.9749813,1.0,,0.47110273277933257,,,,,,,0.7417707249884168,0.0,,,,,,,,,,,,,-0.1288609089906619,5.0,,,,,,,,,,,,,1.4475120467428608,5.0,,,,,,,,,,,,,-0.9229613595227887,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.027788,-5.9749813,1.0,,0.162430185114525,,,,,,,0.7573139381483059,5.0,,,,,,,,,,,,,-0.1426750565742236,5.0,,,,,,,,,,,,,1.7018594881415743,5.0,,,,,,,,,,,,,-1.1794964702176711,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.159477,-5.9749813,1.0,,0.7752341666745056,,,,,,,0.8435152314107769,5.0,,,,,,,,,,,,,-0.18725734505392652,5.0,,,,,,,,,,,,,1.7319273532357464,5.0,,,,,,,,,,,,,-1.3539120514952725,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.149373,-5.9749813,1.0,,-0.07701257975998678,,,,,,,0.8204746442597488,0.0,,,,,,,,,,,,,-0.23192875900159252,5.0,,,,,,,,,,,,,0.45323789812248355,5.0,,,,,,,,,,,,,-1.3746207136266153,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.032292,-5.9749813,1.0,,0.46849848607234795,,,,,,,0.6421973533414935,5.0,,,,,,,,,,,,,-0.264263753895288,5.0,,,,,,,,,,,,,1.087483211443475,5.0,,,,,,,,,,,,,-1.4239925390910178,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.83187,-5.9749813,1.0,,1.641113634272722,,,,,,,0.5692885175845985,0.0,,,,,,,,,,,,,-0.28765344573986756,5.0,,,,,,,,,,,,,1.7225479397386876,5.0,,,,,,,,,,,,,-1.6287783797541684,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.7056527,-5.9749813,1.0,,1.0690046480747943,,,,,,,0.501877534615334,0.0,,,,,,,,,,,,,-0.30592210714484835,5.0,,,,,,,,,,,,,1.984237345321586,5.0,,,,,,,,,,,,,-1.4280051723396041,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.5912776,-5.9749813,1.0,,1.4439048474230285,,,,,,,0.19219727858451077,0.0,,,,,,,,,,,,,-0.3182611804299133,5.0,,,,,,,,,,,,,2.2143687764104683,5.0,,,,,,,,,,,,,-1.484050763968454,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.5757365,-5.9749813,1.0,,-1.0110999055284475,,,,,,,-0.3723923124313341,0.0,,,,,,,,,,,,,-0.3160986916666138,5.0,,,,,,,,,,,,,0.21606216992814667,6.0,,,,,,,,,,,,,-1.2148161758861062,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.5820775,-5.9749813,1.0,,-1.5187254868298141,,,,,,,-0.4480916999039097,0.0,,,,,,,,,,,,,-0.33141311958379116,5.0,,,,,,,,,,,,,-0.20880305824761128,6.0,,,,,,,,,,,,,-0.6931617779799764,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.6830664,-5.9749813,1.0,,-2.0718261504209745,,,,,,,-0.40508645326338655,0.0,,,,,,,,,,,,,-0.33668743391310213,5.0,,,,,,,,,,,,,-0.9779687159871838,6.0,,,,,,,,,,,,,-0.37285305360009074,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.8191824,-5.9749813,1.0,,-1.3373919282719915,,,,,,,-0.4340874386643419,0.0,,,,,,,,,,,,,-0.34714583407551103,5.0,,,,,,,,,,,,,-0.8746316624925049,6.0,,,,,,,,,,,,,-0.7397538078997141,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.9685574,-5.9749813,1.0,,-0.9523131557851608,,,,,,,-0.3695761993749123,0.0,,,,,,,,,,,,,-0.363895710863488,5.0,,,,,,,,,,,,,-0.4479040174870156,5.0,,,,,,,,,,,,,-0.6963310388779993,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.153207,-5.9749813,1.0,,0.4171612152547757,,,,,,,-0.3891595445113788,0.0,,,,,,,,,,,,,-0.38159724772147835,5.0,,,,,,,,,,,,,-0.12026986802636662,5.0,,,,,,,,,,,,,-0.5366949707332292,0.0,,,,,,,,,,
1183.0,LH,Default,7Networks_LH_Default_PFC_18,,-8.361595,-5.9749813,1.0,,0.8567202784241197,,,,,,,-0.35963215726419095,0.0,,,,,,,,,,,,,-0.39916900395022603,5.0,,,,,,,,,,,,,0.9515794927809214,5.0,,,,,,,,,,,,,-0.6372331198886649,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-5.8134823,-5.9749813,1.0,,0.13792198226026353,,,,,,,0.3089668864945976,0.0,,,,,,,,,,,,,-0.6023802184606477,5.0,,,,,,,,,,,,,1.4275192836664654,5.0,,,,,,,,,,,,,-0.44766128344989303,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-7.227189,-5.9749813,1.0,,0.06445521965130495,,,,,,,0.537990077581034,0.0,,,,,,,,,,,,,-0.5064721224900927,5.0,,,,,,,,,,,,,0.5562843539268248,5.0,,,,,,,,,,,,,-0.7989612321151452,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.973674,-5.9749813,1.0,,0.7743318990366292,,,,,,,0.49325893388643066,0.0,,,,,,,,,,,,,-0.4414687419019522,5.0,,,,,,,,,,,,,1.530215475337432,5.0,,,,,,,,,,,,,-1.0860314217920026,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.209103,-5.9749813,1.0,,1.0512525592872788,,,,,,,0.5044281032475739,0.0,,,,,,,,,,,,,-0.4304767722611493,5.0,,,,,,,,,,,,,1.7196090703229665,5.0,,,,,,,,,,,,,-1.2286869738474882,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.284329,-5.9749813,1.0,,-0.20014905589008128,,,,,,,0.5132151460782336,0.0,,,,,,,,,,,,,-0.4279128876027145,5.0,,,,,,,,,,,,,-0.03658961913519703,5.0,,,,,,,,,,,,,-1.358784561579505,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.280946,-5.9749813,1.0,,-0.004822826660965296,,,,,,,0.5136076545769336,0.0,,,,,,,,,,,,,-0.4344940418364333,5.0,,,,,,,,,,,,,0.5532135001647742,5.0,,,,,,,,,,,,,-1.5184145451251105,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.110244,-5.9749813,1.0,,1.1299274026405786,,,,,,,0.3141342132794955,0.0,,,,,,,,,,,,,-0.43106762176559804,5.0,,,,,,,,,,,,,1.572712553639622,5.0,,,,,,,,,,,,,-1.685827381496943,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.997746,-5.9749813,1.0,,2.0784871057182883,,,,,,,0.23921042888067012,0.0,,,,,,,,,,,,,-0.43478651646038974,5.0,,,,,,,,,,,,,2.472126129171702,5.0,,,,,,,,,,,,,-1.6313699010312885,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.8945,-5.9749813,1.0,,1.6372698391169143,,,,,,,-0.026931090873658952,0.0,,,,,,,,,,,,,-0.43539418777407124,5.0,,,,,,,,,,,,,1.9685327801903592,5.0,,,,,,,,,,,,,-1.2504237128532167,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.730739,-5.9749813,1.0,,1.258266202544753,,,,,,,-0.4205729076462641,0.0,,,,,,,,,,,,,-0.4322121473059891,5.0,,,,,,,,,,,,,1.607086234863271,5.0,,,,,,,,,,,,,-1.235872007228579,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.633693,-5.9749813,1.0,,-0.6275449588310047,,,,,,,-0.46533283962871297,0.0,,,,,,,,,,,,,-0.4240175389190043,5.0,,,,,,,,,,,,,0.05407327498375825,5.0,,,,,,,,,,,,,-0.6092795714457087,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.6738715,-5.9749813,1.0,,-1.156980006869825,,,,,,,-0.4887922398839094,0.0,,,,,,,,,,,,,-0.4349830545911255,5.0,,,,,,,,,,,,,0.5550933690036451,6.0,,,,,,,,,,,,,0.12889313284785395,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.823535,-5.9749813,1.0,,-1.200101388954202,,,,,,,-0.6038123969718843,0.0,,,,,,,,,,,,,-0.4474602183833349,5.0,,,,,,,,,,,,,0.009697218740682377,6.0,,,,,,,,,,,,,-0.3071603345927354,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.9928927,-5.9749813,1.0,,-1.4662100988603324,,,,,,,-0.5022955411988277,0.0,,,,,,,,,,,,,-0.4630123784581955,5.0,,,,,,,,,,,,,-0.7592151186442018,6.0,,,,,,,,,,,,,-0.4897204680991382,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.154806,-5.9749813,1.0,,-0.9696801070771423,,,,,,,-0.3625427700966626,0.0,,,,,,,,,,,,,-0.4938532795958276,5.0,,,,,,,,,,,,,-0.39844321130102933,6.0,,,,,,,,,,,,,-0.4090593117120546,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.322325,-5.9749813,1.0,,0.30535674719726386,,,,,,,-0.5366028399724897,0.0,,,,,,,,,,,,,-0.5197030519756726,5.0,,,,,,,,,,,,,0.005635302666823579,5.0,,,,,,,,,,,,,-0.5055562873193739,0.0,,,,,,,,,,
1141.0,LH,Cont,7Networks_LH_Cont_PFCl_7,,-6.3871984,-4.458974,0.0,,,-0.2978916784009287,,,,,,,,0.8976699247406087,2.0,,,,,,,,,,,,,-0.46797613843817,1.0,,,,,,,,,,,,,0.3470390563284031,1.0,,,,,,,,,,,,,-0.14625870805852234,1.0,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.5625653,-5.9749813,1.0,,0.048809833919133024,,,,,,,0.30793008306908537,0.0,,,,,,,,,,,,,-0.9331898376454897,5.0,,,,,,,,,,,,,0.8676652368644753,5.0,,,,,,,,,,,,,-0.9228918318642348,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.109758,-5.9749813,1.0,,0.25267638500647016,,,,,,,0.35670091990205777,0.0,,,,,,,,,,,,,-0.776268566305005,5.0,,,,,,,,,,,,,1.059205403082776,5.0,,,,,,,,,,,,,-1.1944649923695378,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.277327,-5.9749813,1.0,,-0.4937500576711259,,,,,,,0.30394203344789034,0.0,,,,,,,,,,,,,-0.7200928858763244,5.0,,,,,,,,,,,,,0.21404734390362576,5.0,,,,,,,,,,,,,-1.2981183219796835,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.278925,-5.9749813,1.0,,-0.8993585161835835,,,,,,,0.4416979616324085,0.0,,,,,,,,,,,,,-0.663620159922056,5.0,,,,,,,,,,,,,-0.033112810750552196,5.0,,,,,,,,,,,,,-1.280784390470647,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.17897,-5.9749813,1.0,,-0.23984378058984412,,,,,,,0.24853208129262228,0.0,,,,,,,,,,,,,-0.628162152970564,5.0,,,,,,,,,,,,,-0.04662150448357744,5.0,,,,,,,,,,,,,-1.5889241696679537,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.8611054,-5.9749813,1.0,,1.3691341450994126,,,,,,,0.11497197404652436,0.0,,,,,,,,,,,,,-0.6117993193473934,5.0,,,,,,,,,,,,,1.9139041243863641,5.0,,,,,,,,,,,,,-1.6572203951181965,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.458547,-5.9749813,1.0,,1.58380069592383,,,,,,,-0.17850592331337503,0.0,,,,,,,,,,,,,-0.5965013077903264,5.0,,,,,,,,,,,,,1.7739192167959128,5.0,,,,,,,,,,,,,-1.2099600421490737,0.0,,,,,,,,,,
