mics,hemisphere,network,label,t1_gradient1_SalVentAttn,fc_g1,fc_g1_network,network_int,t1_gradient1_Limbic,t1_gradient1_Default,t1_gradient1_Cont,t1_gradient1_DorsAttn,t1_gradient1_Vis,t1_gradient1_SomMot,Limbic_SC_P,Limbic_SC_dominant,Default_SC_P,Default_SC_dominant,Cont_SC_P,Cont_SC_dominant,SalVentAttn_SC_P,SalVentAttn_SC_dominant,DorsAttn_SC_P,DorsAttn_SC_dominant,Vis_SC_P,Vis_SC_dominant,SomMot_SC_P,SomMot_SC_dominant,Limbic_GD_P,Limbic_GD_dominant,Default_GD_P,Default_GD_dominant,Cont_GD_P,Cont_GD_dominant,SalVentAttn_GD_P,SalVentAttn_GD_dominant,DorsAttn_GD_P,DorsAttn_GD_dominant,Vis_GD_P,Vis_GD_dominant,SomMot_GD_P,SomMot_GD_dominant,Limbic_MPC_P,Limbic_MPC_dominant,Default_MPC_P,Default_MPC_dominant,Cont_MPC_P,Cont_MPC_dominant,SalVentAttn_MPC_P,SalVentAttn_MPC_dominant,DorsAttn_MPC_P,DorsAttn_MPC_dominant,Vis_MPC_P,Vis_MPC_dominant,SomMot_MPC_P,SomMot_MPC_dominant,Limbic_FC_P,Limbic_FC_dominant,Default_FC_P,Default_FC_dominant,Cont_FC_P,Cont_FC_dominant,SalVentAttn_FC_P,SalVentAttn_FC_dominant,DorsAttn_FC_P,DorsAttn_FC_dominant,Vis_FC_P,Vis_FC_dominant,SomMot_FC_P,SomMot_FC_dominant
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.209527,-5.9749813,1.0,,1.3142121765668098,,,,,,,-0.3680428403096838,0.0,,,,,,,,,,,,,-0.11390519535730773,5.0,,,,,,,,,,,,,0.7689510568614,5.0,,,,,,,,,,,,,-0.935948878587302,0.0,,,,,,,,,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,-8.433174,-5.9749813,1.0,,1.0373060450281952,,,,,,,-0.35301008590647825,0.0,,,,,,,,,,,,,-0.14758635184749586,5.0,,,,,,,,,,,,,0.7443866176959625,5.0,,,,,,,,,,,,,-0.9075908043438015,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-4.9201884,-5.9749813,1.0,,0.4614648120484817,,,,,,,0.6588214608848525,0.0,,,,,,,,,,,,,-0.003531773315781526,5.0,,,,,,,,,,,,,1.0432137650374265,5.0,,,,,,,,,,,,,0.17945682917698919,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-6.7120767,-5.9749813,1.0,,0.471362662410348,,,,,,,0.8106357938402199,0.0,,,,,,,,,,,,,0.00802552420098397,5.0,,,,,,,,,,,,,0.610168471907296,5.0,,,,,,,,,,,,,-0.30866438613136354,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-7.717901,-5.9749813,1.0,,0.5781625669528432,,,,,,,0.7842490572081497,0.0,,,,,,,,,,,,,0.017308554403049084,5.0,,,,,,,,,,,,,1.2123918851597615,5.0,,,,,,,,,,,,,-0.6716610974581262,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.027788,-5.9749813,1.0,,0.4989389499947735,,,,,,,0.7562807369158785,0.0,,,,,,,,,,,,,0.003415151697678344,5.0,,,,,,,,,,,,,1.4300349959859058,5.0,,,,,,,,,,,,,-0.941531362090189,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.159477,-5.9749813,1.0,,1.1726697948232003,,,,,,,0.7648954298654503,0.0,,,,,,,,,,,,,-0.04142291620544665,5.0,,,,,,,,,,,,,1.617160921289408,5.0,,,,,,,,,,,,,-1.0789572770272537,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.149373,-5.9749813,1.0,,0.15757532215915582,,,,,,,0.652299815194848,0.0,,,,,,,,,,,,,-0.08635062091100237,5.0,,,,,,,,,,,,,0.2149413771017563,5.0,,,,,,,,,,,,,-1.2046571306815905,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.032292,-5.9749813,1.0,,0.539012199315399,,,,,,,0.4124275325246152,0.0,,,,,,,,,,,,,-0.11887112952847263,5.0,,,,,,,,,,,,,0.8148470380431476,5.0,,,,,,,,,,,,,-1.3154193210491112,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.83187,-5.9749813,1.0,,1.883835751757351,,,,,,,0.35301845519550906,0.0,,,,,,,,,,,,,-0.142395013719341,5.0,,,,,,,,,,,,,1.6537803627642467,5.0,,,,,,,,,,,,,-1.5553112418280397,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.7056527,-5.9749813,1.0,,1.153315293932007,,,,,,,0.3142670929294183,0.0,,,,,,,,,,,,,-0.16076848687446285,5.0,,,,,,,,,,,,,2.013189100840167,5.0,,,,,,,,,,,,,-1.3720313640054156,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.5912776,-5.9749813,1.0,,1.6235244984158972,,,,,,,0.05200152948234807,0.0,,,,,,,,,,,,,-0.17317835242161297,5.0,,,,,,,,,,,,,2.1697518609455098,5.0,,,,,,,,,,,,,-1.5970723289253272,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.5757365,-5.9749813,1.0,,-0.8642222013365944,,,,,,,-0.36769194195325217,0.0,,,,,,,,,,,,,-0.1710034569347487,5.0,,,,,,,,,,,,,-0.08156776223011793,6.0,,,,,,,,,,,,,-1.4669025923310037,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.5820775,-5.9749813,1.0,,-1.502196967239609,,,,,,,-0.38550712627254424,0.0,,,,,,,,,,,,,-0.18640574744660846,5.0,,,,,,,,,,,,,-0.5303744986556526,6.0,,,,,,,,,,,,,-0.9167860784483043,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.6830664,-5.9749813,1.0,,-1.9802934139440567,,,,,,,-0.3731949381934067,0.0,,,,,,,,,,,,,-0.19171032179899405,5.0,,,,,,,,,,,,,-1.293087880194852,4.0,,,,,,,,,,,,,-0.4778767452094081,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.8191824,-5.9749813,1.0,,-1.182366791826353,,,,,,,-0.39098461822445213,0.0,,,,,,,,,,,,,-0.20222872434474096,5.0,,,,,,,,,,,,,-1.1316247908200965,4.0,,,,,,,,,,,,,-0.9584775944869752,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.9685574,-5.9749813,1.0,,-0.868217040639282,,,,,,,-0.36163945493855465,0.0,,,,,,,,,,,,,-0.21907469924641507,5.0,,,,,,,,,,,,,-0.6807566517728366,5.0,,,,,,,,,,,,,-0.7133453097840056,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.153207,-5.9749813,1.0,,0.6307151910153731,,,,,,,-0.40930712667070174,0.0,,,,,,,,,,,,,-0.236877794123197,5.0,,,,,,,,,,,,,-0.18710567213866522,5.0,,,,,,,,,,,,,-0.31458171352774267,0.0,,,,,,,,,,
1183.0,LH,Default,7Networks_LH_Default_PFC_18,,-8.361595,-5.9749813,1.0,,1.2407994552931971,,,,,,,-0.3988771401676221,0.0,,,,,,,,,,,,,-0.2545503637877276,5.0,,,,,,,,,,,,,0.9063701617776936,5.0,,,,,,,,,,,,,-0.44989919191996297,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-5.8134823,-5.9749813,1.0,,0.39037507462331683,,,,,,,0.4752836911527508,0.0,,,,,,,,,,,,,-0.4589274504203028,5.0,,,,,,,,,,,,,1.1286457887280446,5.0,,,,,,,,,,,,,-0.31466006094200083,0.0,,,,,,,,,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,-7.227189,-5.9749813,1.0,,0.3851862783519581,,,,,,,0.6010689137791526,0.0,,,,,,,,,,,,,-0.36246910639552365,5.0,,,,,,,,,,,,,0.34903027705118517,5.0,,,,,,,,,,,,,-0.6131084588856663,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.973674,-5.9749813,1.0,,0.8046438911534853,,,,,,,0.5308307895610367,0.0,,,,,,,,,,,,,-0.29709278561578983,5.0,,,,,,,,,,,,,1.3499437779377446,5.0,,,,,,,,,,,,,-0.9812442916270836,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.209103,-5.9749813,1.0,,1.289620529271526,,,,,,,0.49776962443667194,0.0,,,,,,,,,,,,,-0.28603775237388285,5.0,,,,,,,,,,,,,1.6283281655420763,5.0,,,,,,,,,,,,,-1.0650726359196232,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.284329,-5.9749813,1.0,,0.0888540371205158,,,,,,,0.3963710366566089,0.0,,,,,,,,,,,,,-0.2834591580860859,5.0,,,,,,,,,,,,,-0.21969412546702674,5.0,,,,,,,,,,,,,-1.1428160599480308,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.280946,-5.9749813,1.0,,-0.0008453761874029478,,,,,,,0.35046886577658565,0.0,,,,,,,,,,,,,-0.290078070000999,5.0,,,,,,,,,,,,,0.2884887324858906,5.0,,,,,,,,,,,,,-1.408617112724643,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.110244,-5.9749813,1.0,,1.2718868283042473,,,,,,,0.16211200328581693,0.0,,,,,,,,,,,,,-0.2866319917255268,5.0,,,,,,,,,,,,,1.362888912497733,5.0,,,,,,,,,,,,,-1.5131346800900967,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.997746,-5.9749813,1.0,,2.175636340340573,,,,,,,0.07426188226519251,0.0,,,,,,,,,,,,,-0.29037222262295087,5.0,,,,,,,,,,,,,2.437093731013472,5.0,,,,,,,,,,,,,-1.500748869472235,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.8945,-5.9749813,1.0,,1.723326934317793,,,,,,,-0.12011457731724143,0.0,,,,,,,,,,,,,-0.2909833802946356,5.0,,,,,,,,,,,,,1.985175932953242,5.0,,,,,,,,,,,,,-1.2692419803253634,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.730739,-5.9749813,1.0,,1.5427776574733127,,,,,,,-0.43045112782961825,0.0,,,,,,,,,,,,,-0.28778308368708744,5.0,,,,,,,,,,,,,1.6477534780374636,5.0,,,,,,,,,,,,,-1.468954982222553,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.633693,-5.9749813,1.0,,-0.6781676674737918,,,,,,,-0.4064862271319837,0.0,,,,,,,,,,,,,-0.27954146084032777,5.0,,,,,,,,,,,,,-0.22615567432166286,5.0,,,,,,,,,,,,,-0.829036113019068,0.0,,,,,,,,,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,-7.6738715,-5.9749813,1.0,,-1.4005451594128242,,,,,,,-0.3791984918055917,0.0,,,,,,,,,,,,,-0.2905698883407055,5.0,,,,,,,,,,,,,-0.0014069317331926064,6.0,,,,,,,,,,,,,-0.0042574554541505065,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.823535,-5.9749813,1.0,,-1.1980962993753728,,,,,,,-0.5225360428048864,0.0,,,,,,,,,,,,,-0.30311863665379835,5.0,,,,,,,,,,,,,-0.3233054792406892,6.0,,,,,,,,,,,,,-0.44575404634710014,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.9928927,-5.9749813,1.0,,-1.521893408068667,,,,,,,-0.4606676110882677,0.0,,,,,,,,,,,,,-0.3187600232505034,5.0,,,,,,,,,,,,,-1.0422523973863975,4.0,,,,,,,,,,,,,-0.564348810646809,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.154806,-5.9749813,1.0,,-0.8775017450615019,,,,,,,-0.41056278349242603,0.0,,,,,,,,,,,,,-0.34977786613293615,5.0,,,,,,,,,,,,,-0.6571566462612761,4.0,,,,,,,,,,,,,-0.35232085344098313,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.322325,-5.9749813,1.0,,0.4758271444975378,,,,,,,-0.5047981070251369,0.0,,,,,,,,,,,,,-0.37577594493895006,5.0,,,,,,,,,,,,,-0.17602708335236616,5.0,,,,,,,,,,,,,-0.35470498703959796,0.0,,,,,,,,,,
1141.0,LH,Cont,7Networks_LH_Cont_PFCl_7,,-6.3871984,-4.458974,0.0,,,0.021311892304273067,,,,,,,,0.7352582052751412,2.0,,,,,,,,,,,,,-1.022931361931445,1.0,,,,,,,,,,,,,0.12808938781971443,1.0,,,,,,,,,,,,,0.024652465973650887,1.0,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.5625653,-5.9749813,1.0,,0.15035320379189146,,,,,,,0.36870897819036863,0.0,,,,,,,,,,,,,-0.7916350047839535,5.0,,,,,,,,,,,,,0.5673372177862454,5.0,,,,,,,,,,,,,-0.8398857604142221,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.109758,-5.9749813,1.0,,0.2525712486587824,,,,,,,0.3480988515422914,0.0,,,,,,,,,,,,,-0.6338134379746901,5.0,,,,,,,,,,,,,0.7835713656767258,5.0,,,,,,,,,,,,,-1.1913852863999812,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.277327,-5.9749813,1.0,,-0.2959427480182144,,,,,,,0.23217364626272238,0.0,,,,,,,,,,,,,-0.5773154640155437,5.0,,,,,,,,,,,,,0.040094421634410495,5.0,,,,,,,,,,,,,-1.1695293991449793,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.278925,-5.9749813,1.0,,-0.7082388363339166,,,,,,,0.2536618696661135,0.0,,,,,,,,,,,,,-0.5205187403084413,5.0,,,,,,,,,,,,,-0.2814174510854758,5.0,,,,,,,,,,,,,-1.1714649056756954,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.17897,-5.9749813,1.0,,-0.23904014362770415,,,,,,,0.04535135308393769,0.0,,,,,,,,,,,,,-0.4848573021540432,5.0,,,,,,,,,,,,,-0.20943459811663298,5.0,,,,,,,,,,,,,-1.405557408821114,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.8611054,-5.9749813,1.0,,1.45063896876922,,,,,,,-0.0617842074391155,0.0,,,,,,,,,,,,,-0.46840059097787207,5.0,,,,,,,,,,,,,1.7422586752661866,5.0,,,,,,,,,,,,,-1.469844485597233,0.0,,,,,,,,,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,-7.458547,-5.9749813,1.0,,1.636533012039278,,,,,,,-0.29800104125858423,0.0,,,,,,,,,,,,,-0.4530148110107696,5.0,,,,,,,,,,,,,1.855051778313057,5.0,,,,,,,,,,,,,-1.162340086651963,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.2499056,-5.9749813,1.0,,1.2700675302026283,,,,,,,-0.5202449503049927,0.0,,,,,,,,,,,,,-0.4410920940758363,5.0,,,,,,,,,,,,,1.1839626730561421,5.0,,,,,,,,,,,,,-1.2789874268804755,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.2066283,-5.9749813,1.0,,0.5676499778431572,,,,,,,-0.1990040200265302,0.0,,,,,,,,,,,,,-0.4214275740039248,5.0,,,,,,,,,,,,,0.5948368153579082,5.0,,,,,,,,,,,,,-0.9672788182331212,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.3087583,-5.9749813,1.0,,-0.8648401517034522,,,,,,,-0.34254062669449326,0.0,,,,,,,,,,,,,-0.4043524847156911,5.0,,,,,,,,,,,,,0.21969544000635974,5.0,,,,,,,,,,,,,-0.18069319472709436,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.5496655,-5.9749813,1.0,,-1.4775838896962383,,,,,,,-0.36238820030911717,0.0,,,,,,,,,,,,,-0.4138532169394841,5.0,,,,,,,,,,,,,-0.5457876245646045,6.0,,,,,,,,,,,,,-0.22070587555235982,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.8626885,-5.9749813,1.0,,-1.7524814448296806,,,,,,,-0.4032975352128118,0.0,,,,,,,,,,,,,-0.42783201398113935,5.0,,,,,,,,,,,,,-1.1623006412460004,6.0,,,,,,,,,,,,,-0.17190624099749877,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.103881,-5.9749813,1.0,,-1.2560505622063354,,,,,,,-0.4472244360846778,0.0,,,,,,,,,,,,,-0.45792050457176525,5.0,,,,,,,,,,,,,-1.3580790925925685,4.0,,,,,,,,,,,,,-0.2637154632710905,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.279339,-5.9749813,1.0,,-0.4217018224771909,,,,,,,-0.5051559996642302,0.0,,,,,,,,,,,,,-0.4917938596092625,5.0,,,,,,,,,,,,,0.6073193893669987,5.0,,,,,,,,,,,,,-0.5524834244191078,0.0,,,,,,,,,,
1141.0,LH,Cont,7Networks_LH_Cont_PFCl_7,,-6.9303246,-4.458974,0.0,,,0.12954802885607064,,,,,,,,0.6936369148082902,1.0,,,,,,,,,,,,,-1.2476209488642604,1.0,,,,,,,,,,,,,0.4397187962648302,1.0,,,,,,,,,,,,,-0.5054779129641505,1.0,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.720656,-5.9749813,1.0,,0.06351981477794683,,,,,,,0.21810886791456663,0.0,,,,,,,,,,,,,-1.1009909709890446,5.0,,,,,,,,,,,,,0.7421975067366071,5.0,,,,,,,,,,,,,-1.107098429427689,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.116865,-5.9749813,1.0,,0.2107361494432676,,,,,,,0.1911009931275836,0.0,,,,,,,,,,,,,-0.9304951144520157,5.0,,,,,,,,,,,,,0.5151111467980286,5.0,,,,,,,,,,,,,-1.3114582304007116,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.272345,-5.9749813,1.0,,-0.5985670190573635,,,,,,,-0.06379141937621625,0.0,,,,,,,,,,,,,-0.8107244274416051,5.0,,,,,,,,,,,,,-0.528430171430023,5.0,,,,,,,,,,,,,-1.395991141912655,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.148532,-5.9749813,1.0,,-0.43213736071763476,,,,,,,0.011779443484403304,0.0,,,,,,,,,,,,,-0.7490369248011332,5.0,,,,,,,,,,,,,-0.6222102453756173,5.0,,,,,,,,,,,,,-1.5999076866080097,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.873549,-5.9749813,1.0,,0.5096353790164339,,,,,,,-0.18743692370544743,0.0,,,,,,,,,,,,,-0.7152240275198838,5.0,,,,,,,,,,,,,0.34432022531105255,5.0,,,,,,,,,,,,,-1.734302775131384,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.2459784,-5.9749813,1.0,,0.8644069021218789,,,,,,,-0.30002744910158324,0.0,,,,,,,,,,,,,-0.6807083393398298,5.0,,,,,,,,,,,,,0.8638717490002792,5.0,,,,,,,,,,,,,-1.458591396214931,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-6.393706,-5.9749813,1.0,,1.9486303675045316,,,,,,,-0.41927861919819626,0.0,,,,,,,,,,,,,-0.6497465211314445,5.0,,,,,,,,,,,,,2.053396110013091,5.0,,,,,,,,,,,,,-1.376822294122392,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-5.997941,-5.9749813,1.0,,1.283324178027835,,,,,,,-0.36955608406747803,0.0,,,,,,,,,,,,,-0.596800918795007,5.0,,,,,,,,,,,,,1.5444729319211674,5.0,,,,,,,,,,,,,-0.8458190250846086,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-6.2072573,-5.9749813,1.0,,0.46745453269124504,,,,,,,-0.4587009488516945,0.0,,,,,,,,,,,,,-0.55652666225084,5.0,,,,,,,,,,,,,0.4987004421045636,5.0,,,,,,,,,,,,,-0.4071377171071692,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-7.1771865,-5.9749813,1.0,,0.4474933125112735,,,,,,,-0.32617987924991204,0.0,,,,,,,,,,,,,-0.5473049941234377,5.0,,,,,,,,,,,,,0.8303722997901585,5.0,,,,,,,,,,,,,-0.08025169671738427,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.664607,-5.9749813,1.0,,-1.344504014074957,,,,,,,-0.3156127652877532,0.0,,,,,,,,,,,,,-0.5440998943848925,5.0,,,,,,,,,,,,,-0.5669515748669808,6.0,,,,,,,,,,,,,-0.15056401442703013,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.001793,-5.9749813,1.0,,-1.0544811787664703,,,,,,,-0.4085313073213974,0.0,,,,,,,,,,,,,-0.5635077470400708,5.0,,,,,,,,,,,,,-0.3510724583338299,5.0,,,,,,,,,,,,,-0.2725141423909129,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.246944,-5.9749813,1.0,,-1.2124014914634051,,,,,,,-0.37191972388726685,0.0,,,,,,,,,,,,,-0.5928547326866602,5.0,,,,,,,,,,,,,-1.0394468564127295,4.0,,,,,,,,,,,,,-0.36140736169456017,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.1805325,-5.9749813,1.0,,0.13140257142155146,,,,,,,0.05621049382083478,0.0,,,,,,,,,,,,,-1.6046373515630077,0.0,,,,,,,,,,,,,0.43883030329847705,5.0,,,,,,,,,,,,,-0.462315398793112,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.7569103,-5.9749813,1.0,,0.6639235943850033,,,,,,,0.03721233881168288,0.0,,,,,,,,,,,,,-1.3352703152490017,0.0,,,,,,,,,,,,,0.9505327041326087,5.0,,,,,,,,,,,,,-0.9057522896452984,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-8.032076,-5.9749813,1.0,,-0.38918339869725205,,,,,,,-0.050759337922849736,0.0,,,,,,,,,,,,,-1.1394056252869327,5.0,,,,,,,,,,,,,-0.31140015270934346,5.0,,,,,,,,,,,,,-1.3730002535810593,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.8928976,-5.9749813,1.0,,-0.3795937930307129,,,,,,,-0.1485913684277315,0.0,,,,,,,,,,,,,-1.033880985130796,5.0,,,,,,,,,,,,,-0.07885605666179205,5.0,,,,,,,,,,,,,-1.7976371983078532,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.304804,-5.9749813,1.0,,0.03520564729868998,,,,,,,-0.18368574198546378,0.0,,,,,,,,,,,,,-1.0123497034283089,5.0,,,,,,,,,,,,,0.4551765757957926,5.0,,,,,,,,,,,,,-1.5700697025442962,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-6.450648,-5.9749813,1.0,,0.29024447165551576,,,,,,,-0.3733514656058993,0.0,,,,,,,,,,,,,-0.9874761428693479,5.0,,,,,,,,,,,,,0.8996189990747291,5.0,,,,,,,,,,,,,-1.572138499973982,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-4.767036,-5.9749813,1.0,,-0.20019882783464574,,,,,,,-0.39329846099682997,0.0,,,,,,,,,,,,,-0.8973039921358247,5.0,,,,,,,,,,,,,0.3895427974650852,5.0,,,,,,,,,,,,,-1.4095602603882418,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-4.0481577,-5.9749813,1.0,,0.9920546030167853,,,,,,,-0.5120779513706833,0.0,,,,,,,,,,,,,-0.799888742321484,5.0,,,,,,,,,,,,,0.7527045683369883,5.0,,,,,,,,,,,,,-0.8055005091191436,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-3.7961154,-5.9749813,1.0,,1.364666391161289,,,,,,,-0.42468527456101224,0.0,,,,,,,,,,,,,-0.741192242194029,5.0,,,,,,,,,,,,,1.1532730924041381,5.0,,,,,,,,,,,,,-0.38690033763075266,0.0,,,,,,,,,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,-5.474706,-5.9749813,1.0,,1.1482122156798016,,,,,,,-0.3477347213754001,0.0,,,,,,,,,,,,,-0.7039354768782359,5.0,,,,,,,,,,,,,1.2169917800989345,5.0,,,,,,,,,,,,,-0.09946254710200243,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.0470862,-5.9749813,1.0,,0.6857887280138849,,,,,,,-0.31065915823265516,0.0,,,,,,,,,,,,,-0.6739451435372107,5.0,,,,,,,,,,,,,0.8144180266712002,5.0,,,,,,,,,,,,,-0.08734301200928343,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-7.816791,-5.9749813,1.0,,-0.5577896001153588,,,,,,,-0.4438678123788648,0.0,,,,,,,,,,,,,-0.6705833618300088,5.0,,,,,,,,,,,,,-0.5478953677798145,5.0,,,,,,,,,,,,,-0.3275217856452664,0.0,,,,,,,,,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,-8.232952,-5.9749813,1.0,,-0.4796096841309097,,,,,,,-0.46727222907055377,0.0,,,,,,,,,,,,,-0.6803359736676952,5.0,,,,,,,,,,,,,-0.4956823679391112,5.0,,,,,,,,,,,,,-0.4258727757130362,0.0,,,,,,,,,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,-7.214346,-4.458974,0.0,,,0.723470851921642,,,,,,,,0.15515366738318867,1.0,,,,,,,,,,,,,-1.6082497251007553,1.0,,,,,,,,,,,,,0.7866834545834458,1.0,,,,,,,,,,,,,-0.6311305547227807,1.0,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.4769616,-5.9749813,1.0,,0.04498581747022074,,,,,,,-0.10527938048073766,0.0,,,,,,,,,,,,,-1.6304544467448228,0.0,,,,,,,,,,,,,-0.3114755971204381,5.0,,,,,,,,,,,,,-1.3133767553289128,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-7.5012164,-5.9749813,1.0,,-0.1285875819698694,,,,,,,-0.16725448256064504,0.0,,,,,,,,,,,,,-1.4223998896450265,0.0,,,,,,,,,,,,,-0.2280622807600429,5.0,,,,,,,,,,,,,-1.7069949551359667,0.0,,,,,,,,,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,-6.767568,-5.9749813,1.0,,0.4822060878531205,,,,,,,-0.21754348540900684,0.0,,,,,,,,,,,,,-1.3781157604343595,0.0,,,,,,,,,,,,,0.6086887994177732,5.0,,,,,,,,,,,,,-1.7159010424794214,0.0,,,,,,,,,,
